section_number,title,division,word_count,headline,prediction_short,fraction_ai,fraction_ai_assisted,fraction_human,total_segments,num_ai_segments,num_ai_assisted_segments,num_human_segments,reliability
7133,REPORT AND BRIEFINGS ON FINANCIAL NETWORKS AND FINANCIAL METHODS OF THE GOVERNMENT OF NORTH KOREA.,Otto Warmbier North Korea Nuclear Sanctions and Enforcement Act of 2019. SANCTIONS WITH RESPECT TO NORTH KOREA,500,Fully Human Written,Human,0.0000,0.0000,1.0000,2,0,0,2,low
7152,SENSE OF CONGRESS.,Otto Warmbier North Korea Nuclear Sanctions and Enforcement Act of 2019. SANCTIONS WITH RESPECT TO NORTH KOREA,597,Fully Human Written,Human,0.0000,0.0000,1.0000,2,0,0,2,low
7154,STRENGTHENING THE ROLE OF ANTI-MONEY LAUNDERING AND OTHER FINANCIAL TOOLS IN COMBATING HUMAN TRAFFICKING.,Otto Warmbier North Korea Nuclear Sanctions and Enforcement Act of 2019. SANCTIONS WITH RESPECT TO NORTH KOREA,734,Fully Human Written,Human,0.0000,0.0000,1.0000,3,0,0,3,medium
715,IMPROVEMENTS TO INTERAGENCY PROGRAM OFFICE OF THE DEPARTMENT OF DEFENSE AND THE DEPARTMENT OF VETERANS AFFAIRS.,HEALTH CARE PROVISIONS,2907,Fully Human Written,Human,0.0000,0.0000,1.0000,9,0,0,9,high
717,INCLUSION OF BLAST EXPOSURE HISTORY IN MEDICAL RECORDS OF MEMBERS OF THE ARMED FORCES.,HEALTH CARE PROVISIONS,230,,Human,0.0000,0.0000,1.0000,1,0,0,1,low
718,COMPREHENSIVE POLICY FOR PROVISION OF MENTAL HEALTH CARE TO MEMBERS OF THE ARMED FORCES.,HEALTH CARE PROVISIONS,349,,Human,0.0000,0.0000,1.0000,1,0,0,1,low
721,DEVELOPMENT OF PARTNERSHIPS TO IMPROVE COMBAT CASUALTY CARE FOR PERSONNEL OF THE ARMED FORCES.,HEALTH CARE PROVISIONS,256,,Human,0.0000,0.0000,1.0000,1,0,0,1,low
719,LIMITATION ON THE REALIGNMENT OR REDUCTION OF MILITARY MEDICAL MANNING END STRENGTH.,HEALTH CARE PROVISIONS,751,Fully Human Written,Human,0.0000,0.0000,1.0000,3,0,0,3,medium
7203,DEFINITIONS.,Fentanyl Sanctions Act. SANCTIONS WITH RESPECT TO FOREIGN TRAFFICKERS OF ILLICIT SYNTHETIC OPIOIDS,525,Fully Human Written,Human,0.0000,0.0000,1.0000,2,0,0,2,low
7211,IDENTIFICATION OF FOREIGN OPIOID TRAFFICKERS.,Fentanyl Sanctions Act. SANCTIONS WITH RESPECT TO FOREIGN TRAFFICKERS OF ILLICIT SYNTHETIC OPIOIDS,857,Fully Human Written,Human,0.0000,0.0000,1.0000,3,0,0,3,medium
7213,DESCRIPTION OF SANCTIONS.,Fentanyl Sanctions Act. SANCTIONS WITH RESPECT TO FOREIGN TRAFFICKERS OF ILLICIT SYNTHETIC OPIOIDS,824,Fully Human Written,Human,0.0000,0.0000,1.0000,3,0,0,3,medium
7214,WAIVERS.,Fentanyl Sanctions Act. SANCTIONS WITH RESPECT TO FOREIGN TRAFFICKERS OF ILLICIT SYNTHETIC OPIOIDS,486,Fully Human Written,Human,0.0000,0.0000,1.0000,2,0,0,2,low
7217,INCLUSION OF ADDITIONAL MATERIAL IN INTERNATIONAL NARCOTICS CONTROL STRATEGY REPORT.,Fentanyl Sanctions Act. SANCTIONS WITH RESPECT TO FOREIGN TRAFFICKERS OF ILLICIT SYNTHETIC OPIOIDS,317,Fully Human Written,Human,0.0000,0.0000,1.0000,1,0,0,1,low
7221,COMMISSION ON COMBATING SYNTHETIC OPIOID TRAFFICKING.,Fentanyl Sanctions Act. SANCTIONS WITH RESPECT TO FOREIGN TRAFFICKERS OF ILLICIT SYNTHETIC OPIOIDS,1435,Fully Human Written,Human,0.0000,0.0000,1.0000,5,0,0,5,medium
7231,DIRECTOR OF NATIONAL INTELLIGENCE PROGRAM ON USE OF INTELLIGENCE RESOURCES IN EFFORTS TO SANCTION FOREIGN OPIOID TRAFFICKERS.,Fentanyl Sanctions Act. SANCTIONS WITH RESPECT TO FOREIGN TRAFFICKERS OF ILLICIT SYNTHETIC OPIOIDS,522,Fully Human Written,Human,0.0000,0.0000,1.0000,2,0,0,2,low
7232,AUTHORIZATION OF APPROPRIATIONS.,Fentanyl Sanctions Act. SANCTIONS WITH RESPECT TO FOREIGN TRAFFICKERS OF ILLICIT SYNTHETIC OPIOIDS,308,Fully Human Written,Human,0.0000,0.0000,1.0000,1,0,0,1,low
7311,MONITORING AND DETECTION.,PFAS Act of 2019. PFAS,386,Fully Human Written,Human,0.0000,0.0000,1.0000,2,0,0,2,low
7312,DRINKING WATER STATE REVOLVING FUNDS.,PFAS Act of 2019. PFAS,340,Fully Human Written,Human,0.0000,0.0000,1.0000,2,0,0,2,low
731,AUTHORIZATION OF CLAIMS BY MEMBERS OF THE UNIFORMED SERVICES AGAINST THE UNITED STATES FOR PERSONAL INJURY OR DEATH CAUSED BY MEDICAL MALPRACTICE.,HEALTH CARE PROVISIONS,1470,Fully Human Written,Human,0.0000,0.0000,1.0000,5,0,0,5,medium
7333,NATIONWIDE SAMPLING.,PFAS Act of 2019. PFAS,278,Fully Human Written,Human,0.0000,0.0000,1.0000,1,0,0,1,low
7341,DEFINITIONS.,PFAS Act of 2019. PFAS,285,Fully Human Written,Human,0.0000,0.0000,1.0000,1,0,0,1,low
7342,RESEARCH AND COORDINATION PLAN FOR ENHANCED RESPONSE ON EMERGING CONTAMINANTS.,PFAS Act of 2019. PFAS,1583,Fully Human Written,Human,0.0000,0.0000,1.0000,6,0,0,6,high
7361,PFAS DESTRUCTION AND DISPOSAL GUIDANCE.,PFAS Act of 2019. PFAS,225,Fully Human Written,Human,0.0000,0.0000,1.0000,1,0,0,1,low
739,NATIONAL GUARD SUICIDE PREVENTION PILOT PROGRAM.,HEALTH CARE PROVISIONS,594,Fully Human Written,Human,0.0000,0.0000,1.0000,2,0,0,2,low
740,PILOT PROGRAM ON CIVILIAN AND MILITARY PARTNERSHIPS TO ENHANCE INTEROPERABILITY AND MEDICAL SURGE CAPABILITY AND CAPACITY OF NATIONAL DISASTER MEDICAL SYSTEM.,HEALTH CARE PROVISIONS,536,Fully Human Written,Human,0.0000,0.0000,1.0000,2,0,0,2,low
7411,MEASURES WITH RESPECT TO CENTRAL BANK OF SYRIA.,Caesar Syria Civilian Protection Act of 2019. 22 USC 8791 note . CAESAR SYRIA CIVILIAN PROTECTION ACT OF 2019,299,,Human,0.0000,0.0000,1.0000,1,0,0,1,low
7413,STRATEGY RELATING TO AREAS OF SYRIA IN WHICH CIVILIANS ARE SUBJECT TO FORCED DISPLACEMENT.,Caesar Syria Civilian Protection Act of 2019. 22 USC 8791 note . CAESAR SYRIA CIVILIAN PROTECTION ACT OF 2019,266,,Human,0.0000,0.0000,1.0000,1,0,0,1,low
7412,SANCTIONS WITH RESPECT TO FOREIGN PERSONS THAT ENGAGE IN CERTAIN TRANSACTIONS.,Caesar Syria Civilian Protection Act of 2019. 22 USC 8791 note . CAESAR SYRIA CIVILIAN PROTECTION ACT OF 2019,833,Fully Human Written,Human,0.0000,0.0000,1.0000,3,0,0,3,medium
741,REPORTS ON SUICIDE AMONG MEMBERS OF THE ARMED FORCES AND SUICIDE PREVENTION PROGRAMS AND ACTIVITIES OF THE DEPARTMENT OF DEFENSE.,HEALTH CARE PROVISIONS,812,Fully Human Written,Human,0.0000,0.0000,1.0000,3,0,0,3,medium
7425,CODIFICATION OF CERTAIN SERVICES IN SUPPORT OF NONGOVERNMENTAL ORGANIZATIONS’ ACTIVITIES AUTHORIZED.,Caesar Syria Civilian Protection Act of 2019. 22 USC 8791 note . CAESAR SYRIA CIVILIAN PROTECTION ACT OF 2019,258,Fully Human Written,Human,0.0000,0.0000,1.0000,1,0,0,1,low
742,MODIFICATION OF REQUIREMENTS FOR LONGITUDINAL MEDICAL STUDY ON BLAST PRESSURE EXPOSURE OF MEMBERS OF THE ARMED FORCES AND COLLECTION OF EXPOSURE INFORMATION.,HEALTH CARE PROVISIONS,422,Fully Human Written,Human,0.0000,0.0000,1.0000,2,0,0,2,low
7431,SUSPENSION OF SANCTIONS.,Caesar Syria Civilian Protection Act of 2019. 22 USC 8791 note . CAESAR SYRIA CIVILIAN PROTECTION ACT OF 2019,638,Fully Human Written,Human,0.0000,0.0000,1.0000,2,0,0,2,low
7432,WAIVERS AND EXEMPTIONS.,Caesar Syria Civilian Protection Act of 2019. 22 USC 8791 note . CAESAR SYRIA CIVILIAN PROTECTION ACT OF 2019,447,Fully Human Written,Human,0.0000,0.0000,1.0000,2,0,0,2,low
746,STUDY ON ESTABLISHMENT OF WOUNDED WARRIOR SERVICE DOG PROGRAM.,HEALTH CARE PROVISIONS,496,Fully Human Written,Human,0.0000,0.0000,1.0000,2,0,0,2,low
748,REPORTS ON MILLENNIUM COHORT STUDY RELATING TO WOMEN MEMBERS OF THE ARMED FORCES.,HEALTH CARE PROVISIONS,281,Fully Human Written,Human,0.0000,0.0000,1.0000,1,0,0,1,low
7503,IMPOSITION OF SANCTIONS WITH RESPECT TO PROVISION OF CERTAIN VESSELS FOR THE CONSTRUCTION OF CERTAIN RUSSIAN ENERGY EXPORT PIPELINES.,Protecting Europe’s Energy Security Act of 2019. 22 USC 9526 note . PROTECTING EUROPE’S ENERGY SECURITY,1602,Fully Human Written,Human,0.0000,0.0000,1.0000,5,0,0,5,medium
7605,CLARIFICATION FOR MEMBERS OF THE NATIONAL GUARD AND RESERVES.,OTHER MATTERS,315,Fully Human Written,Human,0.0000,0.0000,1.0000,1,0,0,1,low
7611,LIBERIAN REFUGEE IMMIGRATION FAIRNESS.,OTHER MATTERS,1317,Fully Human Written,Human,0.0000,0.0000,1.0000,4,0,0,4,medium
7612,"PENSACOLA DAM AND RESERVOIR, GRAND RIVER, OKLAHOMA.",OTHER MATTERS,899,Fully Human Written,Human,0.0000,0.0000,1.0000,3,0,0,3,medium
800,AUTHORITY FOR CONTINUOUS INTEGRATION AND DELIVERY OF SOFTWARE APPLICATIONS AND UPGRADES TO EMBEDDED SYSTEMS.,"ACQUISITION POLICY, ACQUISITION MANAGEMENT, AND RELATED MATTERS",1444,Fully Human Written,Human,0.0000,0.0000,1.0000,4,0,0,4,medium
801,PILOT PROGRAM ON INTELLECTUAL PROPERTY EVALUATION FOR ACQUISITION PROGRAMS.,"ACQUISITION POLICY, ACQUISITION MANAGEMENT, AND RELATED MATTERS",701,Fully Human Written,Human,0.0000,0.0000,1.0000,3,0,0,3,medium
803,FAILURE TO PROVIDE OTHER THAN CERTIFIED COST OR PRICING DATA UPON REQUEST.,"ACQUISITION POLICY, ACQUISITION MANAGEMENT, AND RELATED MATTERS",434,Fully Human Written,Human,0.0000,0.0000,1.0000,2,0,0,2,low
803,SECURITY EXECUTIVE AGENT.,SECURITY CLEARANCES,548,Fully Human Written,Human,0.0000,0.0000,1.0000,2,0,0,2,low
804,COMPTROLLER GENERAL REPORT ON PRICE REASONABLENESS.,"ACQUISITION POLICY, ACQUISITION MANAGEMENT, AND RELATED MATTERS",299,,Human,0.0000,0.0000,1.0000,1,0,0,1,low
807,DEPARTMENT OF DEFENSE USE OF FIXED-PRICE CONTRACTS.,"ACQUISITION POLICY, ACQUISITION MANAGEMENT, AND RELATED MATTERS",312,,Human,0.0000,0.0000,1.0000,1,0,0,1,low
819,AVAILABILITY OF DATA ON THE USE OF OTHER TRANSACTION AUTHORITY AND REPORT ON THE USE OF AUTHORITY TO CARRY OUT PROTOTYPE PROJECTS.,"ACQUISITION POLICY, ACQUISITION MANAGEMENT, AND RELATED MATTERS",372,,Human,0.0000,0.0000,1.0000,2,0,0,2,low
823,MODIFICATION OF JUSTIFICATION AND APPROVAL REQUIREMENT FOR CERTAIN DEPARTMENT OF DEFENSE CONTRACTS.,"ACQUISITION POLICY, ACQUISITION MANAGEMENT, AND RELATED MATTERS",315,,Human,0.0000,0.0000,1.0000,1,0,0,1,low
830,MODIFICATION OF REQUIREMENTS FOR REPORTING TO CONGRESS ON CERTAIN ACQUISITION PROGRAMS.,"ACQUISITION POLICY, ACQUISITION MANAGEMENT, AND RELATED MATTERS",292,Fully Human Written,Human,0.0000,0.0000,1.0000,1,0,0,1,low
832,ANALYSIS OF ALTERNATIVES PURSUANT TO MATERIEL DEVELOPMENT DECISIONS.,"ACQUISITION POLICY, ACQUISITION MANAGEMENT, AND RELATED MATTERS",462,Fully Human Written,Human,0.0000,0.0000,1.0000,2,0,0,2,low
835,EXTRAMURAL ACQUISITION INNOVATION AND RESEARCH ACTIVITIES.,"ACQUISITION POLICY, ACQUISITION MANAGEMENT, AND RELATED MATTERS",993,Fully Human Written,Human,0.0000,0.0000,1.0000,3,0,0,3,medium
837,REPORT AND LIMITATION ON THE AVAILABILITY OF FUNDS RELATING TO THE “MIDDLE TIER” OF ACQUISITION PROGRAMS.,"ACQUISITION POLICY, ACQUISITION MANAGEMENT, AND RELATED MATTERS",308,,Human,0.0000,0.0000,1.0000,1,0,0,1,low
838,REPORT ON INTELLECTUAL PROPERTY POLICY AND THE CADRE OF INTELLECTUAL PROPERTY EXPERTS.,"ACQUISITION POLICY, ACQUISITION MANAGEMENT, AND RELATED MATTERS",349,,Human,0.0000,0.0000,1.0000,1,0,0,1,low
839,GUIDANCE AND REPORTS RELATING TO COVERED DEFENSE BUSINESS SYSTEMS.,"ACQUISITION POLICY, ACQUISITION MANAGEMENT, AND RELATED MATTERS",303,,Human,0.0000,0.0000,1.0000,1,0,0,1,low
845,MODERNIZATION OF ACQUISITION PROCESSES TO ENSURE INTEGRITY OF INDUSTRIAL BASE.,"ACQUISITION POLICY, ACQUISITION MANAGEMENT, AND RELATED MATTERS",1355,Fully Human Written,Human,0.0000,0.0000,1.0000,5,0,0,5,medium
846,REPORT REQUIREMENTS FOR THE NATIONAL TECHNOLOGY AND INDUSTRIAL BASE.,"ACQUISITION POLICY, ACQUISITION MANAGEMENT, AND RELATED MATTERS",664,Fully Human Written,Human,0.0000,0.0000,1.0000,3,0,0,3,medium
847,"MITIGATING RISKS RELATED TO FOREIGN OWNERSHIP, CONTROL, OR INFLUENCE OF DEPARTMENT OF DEFENSE CONTRACTORS OR SUBCONTRACTORS.","ACQUISITION POLICY, ACQUISITION MANAGEMENT, AND RELATED MATTERS",1248,Fully Human Written,Human,0.0000,0.0000,1.0000,4,0,0,4,medium
850,ACQUISITION AND DISPOSAL OF CERTAIN RARE EARTH MATERIALS.,"ACQUISITION POLICY, ACQUISITION MANAGEMENT, AND RELATED MATTERS",466,Fully Human Written,Human,0.0000,0.0000,1.0000,2,0,0,2,low
851,PILOT PROGRAM FOR DEVELOPMENT OF TECHNOLOGY-ENHANCED CAPABILITIES WITH PARTNERSHIP INTERMEDIARIES.,"ACQUISITION POLICY, ACQUISITION MANAGEMENT, AND RELATED MATTERS",473,Fully Human Written,Human,0.0000,0.0000,1.0000,2,0,0,2,low
854,ADDITION OF DOMESTICALLY PRODUCED STAINLESS STEEL FLATWARE AND DINNERWARE TO THE BERRY AMENDMENT.,"ACQUISITION POLICY, ACQUISITION MANAGEMENT, AND RELATED MATTERS",404,Fully Human Written,Human,0.0000,0.0000,1.0000,2,0,0,2,low
860,ESTABLISHMENT OF DEFENSE CIVILIAN TRAINING CORPS.,"ACQUISITION POLICY, ACQUISITION MANAGEMENT, AND RELATED MATTERS",633,Fully Human Written,Human,0.0000,0.0000,1.0000,3,0,0,3,medium
861,"DEFENSE ACQUISITION WORKFORCE CERTIFICATION, EDUCATION, AND CAREER FIELDS.","ACQUISITION POLICY, ACQUISITION MANAGEMENT, AND RELATED MATTERS",2565,Fully Human Written,Human,0.0000,0.0000,1.0000,9,0,0,9,high
862,SOFTWARE DEVELOPMENT AND SOFTWARE ACQUISITION TRAINING AND MANAGEMENT PROGRAMS.,"ACQUISITION POLICY, ACQUISITION MANAGEMENT, AND RELATED MATTERS",572,Fully Human Written,Human,0.0000,0.0000,1.0000,2,0,0,2,low
865,USE OF QUALIFIED APPRENTICES BY MILITARY CONSTRUCTION CONTRACTORS.,"ACQUISITION POLICY, ACQUISITION MANAGEMENT, AND RELATED MATTERS",441,Fully Human Written,Human,0.0000,0.0000,1.0000,2,0,0,2,low
8669b,10 USC 8669b .  Senior Technical Authority for each naval vessel class,GENERAL PROVISIONS,1178,Fully Human Written,Human,0.0000,0.0000,1.0000,4,0,0,4,medium
872,REAUTHORIZATION AND IMPROVEMENT OF DEPARTMENT OF DEFENSE MENTOR-PROTEGE PROGRAM.,"ACQUISITION POLICY, ACQUISITION MANAGEMENT, AND RELATED MATTERS",659,Fully Human Written,Human,0.0000,0.0000,1.0000,3,0,0,3,medium
877,EXTENSION OF LOAN ASSISTANCE AND DEFERRAL ELIGIBILITY TO RESERVISTS AND MEMBERS OF THE NATIONAL GUARD BEYOND PERIODS OF MILITARY CONFLICT.,"ACQUISITION POLICY, ACQUISITION MANAGEMENT, AND RELATED MATTERS",692,Fully Human Written,Human,0.0000,0.0000,1.0000,3,0,0,3,medium
878,MODIFICATION TO THE DEFENSE RESEARCH AND DEVELOPMENT RAPID INNOVATION PROGRAM.,"ACQUISITION POLICY, ACQUISITION MANAGEMENT, AND RELATED MATTERS",410,Fully Human Written,Human,0.0000,0.0000,1.0000,2,0,0,2,low
884,PILOT PROGRAM FOR DOMESTIC INVESTMENT UNDER THE SBIR PROGRAM.,"ACQUISITION POLICY, ACQUISITION MANAGEMENT, AND RELATED MATTERS",611,Fully Human Written,Human,0.0000,0.0000,1.0000,3,0,0,3,medium
885,REVIEW OF GUIDANCE TO CONTRACTORS ON NONDISCRIMINATION ON THE BASIS OF SEX.,"ACQUISITION POLICY, ACQUISITION MANAGEMENT, AND RELATED MATTERS",289,,Human,0.0000,0.0000,1.0000,1,0,0,1,low
888,POLICIES AND PROCEDURES FOR CONTRACTORS TO REPORT GROSS VIOLATIONS OF INTERNATIONALLY RECOGNIZED HUMAN RIGHTS.,"ACQUISITION POLICY, ACQUISITION MANAGEMENT, AND RELATED MATTERS",310,,Human,0.0000,0.0000,1.0000,1,0,0,1,low
889,COMPTROLLER GENERAL REPORT ON OVERSIGHT OF CONTRACTORS PROVIDING PRIVATE SECURITY FUNCTIONS.,"ACQUISITION POLICY, ACQUISITION MANAGEMENT, AND RELATED MATTERS",343,,Human,0.0000,0.0000,1.0000,1,0,0,1,low
890,PROHIBITION ON CONTRACTING WITH PERSONS THAT HAVE BUSINESS OPERATIONS WITH THE MADURO REGIME.,"ACQUISITION POLICY, ACQUISITION MANAGEMENT, AND RELATED MATTERS",532,Fully Human Written,Human,0.0000,0.0000,1.0000,2,0,0,2,low
902,CLARIFYING THE ROLES AND RESPONSIBILITIES OF THE UNDER SECRETARY OF DEFENSE FOR ACQUISITION AND SUSTAINMENT AND THE UNDER SECRETARY OF DEFENSE FOR RESEARCH AND ENGINEERING.,DEPARTMENT OF DEFENSE ORGANIZATION AND MANAGEMENT,6279,Fully Human Written,Human,0.0000,0.0000,1.0000,22,0,0,22,high
903,RETURN TO CHIEF INFORMATION OFFICER OF THE DEPARTMENT OF DEFENSE OF RESPONSIBILITY FOR BUSINESS SYSTEMS AND RELATED MATTERS.,DEPARTMENT OF DEFENSE ORGANIZATION AND MANAGEMENT,324,Fully Human Written,Human,0.0000,0.0000,1.0000,1,0,0,1,low
904,ASSESSMENTS OF RESPONSIBILITIES AND AUTHORITIES OF THE CHIEF MANAGEMENT OFFICER OF THE DEPARTMENT OF DEFENSE.,DEPARTMENT OF DEFENSE ORGANIZATION AND MANAGEMENT,544,Fully Human Written,Human,0.0000,0.0000,1.0000,2,0,0,2,low
905,SENIOR MILITARY ADVISOR FOR CYBER POLICY AND DEPUTY PRINCIPAL CYBER ADVISOR.,DEPARTMENT OF DEFENSE ORGANIZATION AND MANAGEMENT,734,Fully Human Written,Human,0.0000,0.0000,1.0000,3,0,0,3,medium
9082,10 USC 9082 .  Chief of Space Operations,DEPARTMENT OF DEFENSE ORGANIZATION AND MANAGEMENT,478,Fully Human Written,Human,0.0000,0.0000,1.0000,2,0,0,2,low
952,THE SPACE FORCE.,DEPARTMENT OF DEFENSE ORGANIZATION AND MANAGEMENT,582,Fully Human Written,Human,0.0000,0.0000,1.0000,3,0,0,3,medium
954,SPACE FORCE ACQUISITION COUNCIL.,DEPARTMENT OF DEFENSE ORGANIZATION AND MANAGEMENT,313,Fully Human Written,Human,0.0000,0.0000,1.0000,1,0,0,1,low
957,SERVICE ACQUISITION EXECUTIVE OF THE DEPARTMENT OF THE AIR FORCE FOR SPACE SYSTEMS AND PROGRAMS.,DEPARTMENT OF DEFENSE ORGANIZATION AND MANAGEMENT,404,Fully Human Written,Human,0.0000,0.0000,1.0000,2,0,0,2,low
988,10 USC 988 .  Prohibition on ownership or trading of stocks in certain companies by certain officials of the Department of Defense,DEPARTMENT OF DEFENSE ORGANIZATION AND MANAGEMENT,323,Fully Human Written,Human,0.0000,0.0000,1.0000,1,0,0,1,low
